event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,multimodal_prediction
hurricane_harvey,908414172622409730,908414172622409730_0,#Irma #Jose #Harvey -_- 2? Again? Poor Leeward Islands... :-( https://t.co/EqYdCalFi5,data_image/hurricane_harvey/14_9_2017/908414172622409730_0.jpg,informative,informative,informative,Positive,irma jose harvey - _ - poor leeward islands - (,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 151, 4, 890, 11196, 125]",informative
hurricane_irma,910158610776383489,910158610776383489_0,@FloodsOrg Appreciate the RT &amp; thanks for your help on this story about flood insurance! https://t.co/BCExWjlH6z… https://t.co/VLT2UjGTQ5,data_image/hurricane_irma/19_9_2017/910158610776383489_0.jpg,informative,informative,informative,Positive,floodsorg appreciate rt amp thanks help story flood insurance,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 13, 172, 12, 175, 50, 174]",informative
hurricane_harvey,907388800736866306,907388800736866306_0,Home buyout program: Phone line and website for more info https://t.co/zHsFQz79Kd #Harvey #HoustonFlood https://t.co/VTenZeQTH2,data_image/hurricane_harvey/11_9_2017/907388800736866306_0.jpg,informative,informative,informative,Positive,home buyout program phone line website info harvey houstonflood,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 1, 2218, 769, 1321, 4504, 367, 4, 1929]",informative
mexico_earthquake,915068241155735553,915068241155735553_0,Fundrising JEDIS Gael y Diego Luna :) EARTHQUAKE MEXICO https://t.co/Yeg5lQeOnL https://t.co/aw8YPiM1US,data_image/mexico_earthquake/3_10_2017/915068241155735553_0.jpg,not_informative,not_informative,not_informative,Positive,fundrising jedis gael diego luna ) earthquake mexico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12877, 9889, 1, 8, 11]",not_informative
hurricane_harvey,901667676216578049,901667676216578049_0,Radar is estimating a FOOT of rainfall in South Houston! Extreme flash flooding underway!! #Harvey https://t.co/0puSd7vpBk,data_image/hurricane_harvey/27_8_2017/901667676216578049_0.jpg,informative,informative,informative,Positive,radar estimating foot rainfall south houston extreme flash flooding underway harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2585, 9162, 2093, 1157, 146, 35, 2623, 1134, 78, 967, 4]",informative
hurricane_maria,913336144712040448,913336144712040448_0,#Maria weakens back to a tropical storm. Spinning a little over 300 miles south of Nantucket #WBZ https://t.co/AuqmVe1fLQ,data_image/hurricane_maria/28_9_2017/913336144712040448_0.jpg,informative,informative,informative,Positive,maria weakens back tropical storm spinning little miles south nantucket wbz,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2575, 39, 73, 22, 1, 214, 708, 146, 11140, 1]",informative
hurricane_irma,909490776807137280,909490776807137280_0,RT @lori_english: #birds #parrots #irma Take care little birdies... https://t.co/CcwlM5jHgY,data_image/hurricane_irma/17_9_2017/909490776807137280_0.jpg,not_informative,not_informative,not_informative,Positive,rt lori_english birds parrots irma take care little birdies,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1710, 1664, 3510, 4218, 2, 223, 346, 214, 1]",informative
hurricane_maria,912378861144432640,912378861144432640_0,"Maria weakens to a Category 1 Hurricane, further gradual weakening expected. #WFTV https://t.co/IgYt897SYw",data_image/hurricane_maria/25_9_2017/912378861144432640_0.jpg,informative,informative,informative,Positive,maria weakens category hurricane gradual weakening expected wftv,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2575, 188, 3, 1, 8923, 348, 4151]",informative
hurricane_harvey,904620246270705664,904620246270705664_0,Commentary of the week: Gulf Coast Takes A Hit From Harvey https://t.co/i5LPDwuKNg #oilandgas #gulf #texas https://t.co/GaqXq988cd,data_image/hurricane_harvey/4_9_2017/904620246270705664_0.jpg,not_informative,not_informative,not_informative,Positive,commentary week gulf coast takes hit harvey oilandgas gulf texas,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9712, 93, 850, 99, 735, 37, 4, 1, 850, 30]",informative
hurricane_harvey,907301461629001728,907301461629001728_0,FIRST ALERT: Another Tornado Warning has been issued. Moving NW 55 mph. Seek safe shelter now! #chswx https://t.co/Pxj4Ub0h9U,data_image/hurricane_harvey/11_9_2017/907301461629001728_0.jpg,informative,informative,informative,Positive,first alert another tornado warning issued moving nw mph seek safe shelter chswx,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 675, 210, 25, 124, 714, 329, 627, 198, 1091, 206, 390, 4263]",informative
hurricane_maria,921410388864000000,921410388864000000_0,"Puerto Rico, One Month Later: Complete Coverage https://t.co/AB9Plr21b1 https://t.co/mwOAeRcQYI",data_image/hurricane_maria/20_10_2017/921410388864000000_0.jpg,informative,informative,informative,Positive,puerto rico one month later complete coverage,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 44, 332, 529, 2287, 911]",informative
california_wildfires,919799276271800320,919799276271800320_0,"#California #Communities deal uncertain future #Wildfires: https://t.co/SyTHjyTqN8, https://t.co/x2ET4zUgd0 https://t.co/73jdqWo3hO",data_image/california_wildfires/16_10_2017/919799276271800320_0.jpg,informative,informative,informative,Positive,california communities deal uncertain future wildfires,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 398, 418, 5009, 1140, 15]",informative
hurricane_irma,909461663631495168,909461663631495168_0,RT @mottiseligson: A @Chabad rabbi aid drive after Irma devestation on @usvirginislands by @nypost https://t.co/EP5O6uTACO,data_image/hurricane_irma/17_9_2017/909461663631495168_0.jpg,informative,informative,informative,Positive,rt mottiseligson chabad rabbi aid drive irma devestation usvirginislands nypost,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 4458, 4012, 48, 228, 2, 1, 1548, 3293]",informative
california_wildfires,921130711863631872,921130711863631872_0,#thesciencemic NASA Map of Wildfire Damage Helps California Recovery Effort https://t.co/PVPXirJyWD #science https://t.co/8FMvQYEtJO,data_image/california_wildfires/19_10_2017/921130711863631872_0.jpg,informative,informative,informative,Positive,thesciencemic nasa map wildfire damage helps california recovery effort science,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 528, 383, 47, 28, 280, 10, 61, 359, 1461]",informative
iraq_iran_earthquake,930061425673871361,930061425673871361_0,Please protect the suffering especially children today #earthquake in Iran/Persia https://t.co/uf6rdgRoMB,data_image/iraq_iran_earthquake/13_11_2017/930061425673871361_0.jpg,not_informative,not_informative,not_informative,Positive,please protect suffering especially children today earthquake iran / persia,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 1861, 1203, 1411, 338, 40, 8, 20, 1]",informative
hurricane_harvey,908826320687304704,908826320687304704_0,RIP Harvey Dean Stanton. Lots of memorable roles. https://t.co/dj4crhaKEc,data_image/hurricane_harvey/15_9_2017/908826320687304704_0.jpg,not_informative,not_informative,not_informative,Positive,rip harvey dean stanton lots memorable roles,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 866, 4, 1, 1, 982, 1, 10555]",not_informative
hurricane_harvey,904733259808071680,904733259808071680_0,"Harvey survivors made narrow escapes, fear what's next https://t.co/VF5AL2T5Py https://t.co/3hXA1zc0WY",data_image/hurricane_harvey/4_9_2017/904733259808071680_0.jpg,informative,informative,informative,Positive,harvey survivors made narrow escapes fear what'snext,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 133, 270, 1, 2543, 3347, 1]",informative
hurricane_maria,912078014955114496,912078014955114496_0,RT @AJEnglish: #HurricaneMaria kills at least 32 people as it lashes Caribbean islands https://t.co/Jvq6t0Ly7l https://t.co/PTnWtvOdpY,data_image/hurricane_maria/24_9_2017/912078014955114496_0.jpg,informative,informative,informative,Positive,rt ajenglish hurricanemaria kills least people lashes caribbean islands,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2346, 18, 370, 139, 32, 2465, 84, 125]",informative
mexico_earthquake,911641324297887745,911641324297887745_0,Earthquake rescue missions continue in #Mexico as time runs out for trapped victims https://t.co/3l36ie1Mfg https://t.co/X1nDhtQWvl,data_image/mexico_earthquake/23_9_2017/911641324297887745_0.jpg,informative,informative,informative,Positive,earthquake rescue missions continue mexico time runs trapped victims,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67, 2851, 238, 11, 119, 2258, 460, 19]",informative
hurricane_maria,929095727279689728,929095727279689728_0,StormTech II: Hurricane Maria Edition https://t.co/Q3oTg68An4 https://t.co/6ujRqm6VFn,data_image/hurricane_maria/10_11_2017/929095727279689728_0.jpg,not_informative,not_informative,not_informative,Positive,stormtech ii hurricane maria edition,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3262, 3, 9, 3497]",not_informative
hurricane_irma,909401701186248707,909401701186248707_0,Starting your Sunday: A group of @Entergy workers (some from Mississippi) opening Friday's Irma relief with a praye… https://t.co/kbxgxDaxDu,data_image/hurricane_irma/17_9_2017/909401701186248707_0.jpg,informative,informative,informative,Positive,starting sunday group entergy workers ( mississippi ) opening friday's irma relief praye,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 601, 265, 1205, 1, 754, 9891, 14527, 1, 2, 17, 1]",informative
hurricane_maria,922975491992125440,922975491992125440_0,"Puerto Rico Governor Makes Shock Trump Announcement, Stuns MSNBC Host Watch Now á½„9https://t.co/vwJdZbG5xI https://t.co/EBkQy2DSVj",data_image/hurricane_maria/24_10_2017/922975491992125440_0.jpg,not_informative,not_informative,not_informative,Positive,puerto rico governor makes shock trump announcement stuns msnbc host watch,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 440, 380, 2151, 38, 6627, 13895, 1867, 6269, 68]",not_informative
hurricane_harvey,908037953204695047,908037953204695047_0,#NationalVideoGamesDay I'd play but I lost my TV in #HurricaneHarvey https://t.co/me9pCwdAaL,data_image/hurricane_harvey/13_9_2017/908037953204695047_0.jpg,informative,informative,informative,Positive,nationalvideogamesday i'd play lost tv hurricaneharvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4438, 1592, 209, 793, 26]",informative
hurricane_maria,928883955285106688,928883955285106688_0,"USGS:M 3.0 - 38km WNW of Rincon, Puerto Rico https://t.co/L2mn4Ez1zf #earthquake https://t.co/ki4e1a5dZm",data_image/hurricane_maria/10_11_2017/928883955285106688_0.jpg,not_informative,not_informative,not_informative,Positive,usgs - km wnw rincon puerto rico earthquake,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1627, 667, 1, 10716, 6, 7, 8]",not_informative
hurricane_irma,910189102804463616,910189102804463616_0,Fl House select committee on Irma will be chaired by Rep Jeanette Nunez https://t.co/yqxbSYUmvz,data_image/hurricane_irma/19_9_2017/910189102804463616_0.jpg,not_informative,not_informative,not_informative,Positive,fl house select committee irma chaired rep jeanette nunez,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 88, 1, 4213, 2, 1, 2533, 1, 1]",informative
california_wildfires,920110234433146880,920110234433146880_0,"Smoke smolders from a wildfire-ravaged home in Sonoma, California. (Marcio Jose Sanchez/AP Photo) https://t.co/1wtuVXbhnX",data_image/california_wildfires/17_10_2017/920110234433146880_0.jpg,informative,informative,informative,Positive,smoke smolders wildfire-ravaged home sonoma california ( marcio jose sanchez / ap photo ),0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 924, 10872, 47, 381, 42, 854, 10, 1, 151, 1, 508, 98]",informative
hurricane_harvey,907973594952589314,907973594952589314_0,"@mysticinane @SteveSGoddard @Flaganatas Irma is ranked 7th in our observational record. Harvey, 18th. https://t.co/e1uvvSimbM",data_image/hurricane_harvey/13_9_2017/907973594952589314_0.jpg,informative,informative,informative,Positive,mysticinane stevesgoddard flaganatas irma ranked th observational record harvey th,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 12788, 254, 1, 729, 4, 254]",informative
california_wildfires,920720742370742272,920720742370742272_0,California wildfires: Blazes rip through wine valleys â€“ BBCÂ News https://t.co/BZd2HazF76 https://t.co/ZI12bWZO1C,data_image/california_wildfires/18_10_2017/920720742370742272_0.jpg,informative,informative,informative,Positive,california wildfires blazes rip wine valleys bbc news,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 4284, 866, 184, 9981, 3270, 24]",informative
hurricane_harvey,906200993959862272,906200993959862272_0,Top Charity Found Scamming Hundred of Harvey Victims Out of Food… Do Not Donate https://t.co/k0Iirx9vOo https://t.co/jGLyXYXgP4,data_image/hurricane_harvey/8_9_2017/906200993959862272_0.jpg,informative,informative,informative,Positive,top charity found scamming hundred harvey victims food donate,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 1332, 349, 1, 2262, 4, 19, 118, 132]",informative
california_wildfires,920064354002841600,920064354002841600_0,California wildfire victims are navigating a web of insurance obstacles. https://t.co/nhJqOJV0Zc https://t.co/jweVSG4iTl,data_image/california_wildfires/16_10_2017/920064354002841600_0.jpg,informative,informative,informative,Positive,california wildfire victims navigating web insurance obstacles,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47, 19, 8041, 1295, 174, 1]",informative
hurricane_maria,913001104149016576,913001104149016576_0,"#Maria remains a strong tropical storm, but will turn east &amp; head out to sea later today. @WWLTV https://t.co/Vo5Y1bOO7K",data_image/hurricane_maria/27_9_2017/913001104149016576_0.jpg,informative,informative,informative,Positive,maria remains strong tropical storm turn east amp head sea later today wwltv,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 623, 177, 73, 22, 436, 344, 13, 571, 484, 529, 40, 11758]",informative
hurricane_maria,915287630723665932,915287630723665932_0,RT @GideonResnick: Reuters pic of Trump shooting paper towels into the crowd in Puerto Rico https://t.co/3nX1sQA9ZE,data_image/hurricane_maria/3_10_2017/915287630723665932_0.jpg,not_informative,not_informative,not_informative,Positive,rt gideonresnick reuters pic trump shooting paper towels crowd puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 318, 943, 38, 3383, 1413, 2645, 5406, 6, 7]",not_informative
hurricane_irma,909763338514653184,909763338514653184_0,"RT @sendnetwork: Following #Irma, Southern Baptist volunteers from Alabama to New York left home to serve! https://t.co/mzuCGmceIG",data_image/hurricane_irma/18_9_2017/909763338514653184_0.jpg,informative,informative,informative,Positive,rt sendnetwork following irma southern baptist volunteers alabama new york left home serve,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 117, 2, 477, 2610, 181, 5849, 21, 471, 72, 42, 947]",informative
hurricane_irma,909801963327430656,909801963327430656_0,Miami Marlins and Jeffrey Loria haven‚Äôt donated a dime to Hurricane Irma relief https://t.co/cKXtNnP5wb https://t.co/aGJlHuIOJ7,data_image/hurricane_irma/18_9_2017/909801963327430656_0.jpg,not_informative,not_informative,not_informative,Positive,miami marlins jeffrey loria havent donated dime hurricane irma relief,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 5837, 9600, 1, 1, 399, 1, 3, 2, 17]",not_informative
hurricane_maria,911635182209380352,911635182209380352_0,Puerto Rican cultural center accepting donations for victims of Hurricane Maria--701 Tillery Street in Austin https://t.co/HhJaCwwQvS,data_image/hurricane_maria/23_9_2017/911635182209380352_0.jpg,informative,informative,informative,Positive,puerto rican cultural center accepting donations victims hurricane maria - - tillery street austin,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1834, 2925, 287, 2981, 92, 19, 3, 9, 1, 788, 1261]",informative
hurricane_irma,910156533908086784,910156533908086784_0,Here's why the debate over UK foreign aid going to Hurricane Irma victims isn't as simple as you might think:… https://t.co/x6HKs6d4XA,data_image/hurricane_irma/19_9_2017/910156533908086784_0.jpg,informative,informative,informative,Positive,here's debate uk foreign aid going hurricane irma victims simple might think,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 2133, 409, 4443, 48, 234, 3, 2, 19, 1, 1103, 451]",informative
california_wildfires,917855837254770688,917855837254770688_0,60 GeoEngineered Fire Storms in Northern California Out ofÂ Nowhere https://t.co/vsoAI0Zpn8 https://t.co/H6LxsUbxSZ,data_image/california_wildfires/10_10_2017/917855837254770688_0.jpg,informative,informative,informative,Positive,geoengineered fire storms northern california nowhere,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9378, 23, 361, 114, 10, 6238]",informative
hurricane_maria,923585029946540035,923585029946540035_0,World Series starring native sons is a bright light for still darkened Puerto Rico https://t.co/VgPRfU8m50 https://t.co/ilhC3ZvnLd,data_image/hurricane_maria/26_10_2017/923585029946540035_0.jpg,not_informative,not_informative,not_informative,Positive,world series starring native sons bright light still darkened puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 2557, 13665, 740, 10748, 1923, 505, 33, 1, 6, 7]",not_informative
hurricane_irma,909697755664265216,909697755664265216_0,"#BiotestPicnic We were closed a few days from Irma, you still have a chance to win your favorite basket! #plasma https://t.co/xLsyzoX0Tg",data_image/hurricane_irma/18_9_2017/909697755664265216_0.jpg,not_informative,not_informative,not_informative,Positive,biotestpicnic closed days irma still chance win favorite basket plasma,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 840, 85, 2, 33, 1069, 774, 1418, 1, 14946]",not_informative
hurricane_harvey,905065364601667585,905065364601667585_0,This was taken 9/4/2017 in Lumberton Tx. We are still dealing with #Harvey. https://t.co/3SjrsbitOX,data_image/hurricane_harvey/5_9_2017/905065364601667585_0.jpg,informative,informative,informative,Positive,taken / / lumberton tx still dealing harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1265, 13739, 213, 33, 765, 4]",informative
hurricane_maria,916094829125427200,916094829125427200_0,RT @fox5ny: New Yorkers prepare supplies for Puerto Rico https://t.co/DzgdIwmyrK https://t.co/59mxrqeXQF,data_image/hurricane_maria/6_10_2017/916094829125427200_0.jpg,informative,informative,informative,Positive,rt foxny new yorkers prepare supplies puerto rico,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12432, 21, 1, 2545, 75, 6, 7]",informative
